id,airplane,bed,bench,boat,book,horse,person
data/test/bookstore/00001578.jpg,-0.6396266222000122,0.5408567786216736,-0.4490627646446228,1.0173089504241943,9.764324188232422,1.0814399719238281,-0.24893783032894135
data/test/bookstore/00001636.jpg,1.9743326902389526,0.1467597484588623,0.3915975093841553,-0.041381001472473145,7.997090816497803,0.2667733430862427,-0.3397771418094635
data/test/airfield/00000001.jpg,8.888152122497559,0.7268452644348145,-0.5327315330505371,-0.5677899122238159,0.5391991138458252,1.7751142978668213,0.179413840174675
data/test/pub/00004962.jpg,0.13874618709087372,0.9575291872024536,0.4461808204650879,0.9173887372016907,1.6619106531143188,0.9289780259132385,3.2652087211608887
data/test/airfield/00000119.jpg,4.866264343261719,1.4231988191604614,0.5627506375312805,1.7306665182113647,0.30104824900627136,1.883370280265808,-0.2293992042541504
data/test/pub/00004970.jpg,0.2423679232597351,0.6453424692153931,0.21886663138866425,1.0407774448394775,0.41700148582458496,1.174004077911377,1.5086382627487183
data/test/airfield/00000159.jpg,7.085927486419678,0.4960462152957916,0.9890438318252563,0.42855125665664673,-0.8902387619018555,1.1628661155700684,-0.1885184943675995
data/test/bookstore/00001454.jpg,0.807915449142456,0.048003822565078735,0.6525304317474365,0.09187270700931549,4.6223883628845215,0.9541518688201904,2.021225929260254
data/test/airfield/00000118.jpg,7.354499340057373,0.12575209140777588,0.4194904565811157,-0.09763792902231216,-0.041715845465660095,3.9216971397399902,0.055797167122364044
data/test/airfield/00000035.jpg,6.301472187042236,-0.31179487705230713,-0.1828538477420807,-0.07124295830726624,0.025884345173835754,1.9724245071411133,-0.11522401869297028
data/test/bookstore/00001436.jpg,0.2683623433113098,-0.0298338383436203,0.16649776697158813,-0.49555009603500366,6.726438999176025,1.4605827331542969,-0.5601231455802917
data/test/bedroom/00004842.jpg,0.08053430914878845,5.370637893676758,-0.009807497262954712,0.037386320531368256,0.24893423914909363,0.9136391878128052,-0.2871933579444885
data/test/airfield/00000141.jpg,5.551133155822754,0.019550763070583344,0.8370280861854553,0.4620019495487213,0.6277873516082764,1.6650586128234863,-0.408996045589447
data/test/airfield/00000067.jpg,8.616735458374023,0.15965710580348969,-0.03754258155822754,-0.3744940161705017,-1.1484549045562744,2.252452850341797,0.15698015689849854
data/test/airfield/00000124.jpg,5.827456951141357,0.4290844202041626,0.45531409978866577,1.7547425031661987,-0.3967081606388092,1.010910987854004,-0.16056828200817108
data/test/bookstore/00001432.jpg,-0.1090986430644989,0.0076570063829422,-0.19927775859832764,0.3727737069129944,7.137845993041992,0.9609057903289795,-0.10623670369386673
data/test/pub/00004905.jpg,0.6254754066467285,0.9063378572463989,0.2913675308227539,1.4010839462280273,1.506695032119751,0.7139540314674377,2.886734962463379
data/test/airfield/00000785.jpg,7.76639461517334,0.9893802404403687,0.5703607797622681,1.7285346984863281e-06,-0.33964574337005615,1.096663475036621,-0.2002941220998764
data/test/airfield/00000049.jpg,5.66092586517334,1.0304524898529053,0.5137354135513306,1.40317964553833,0.27428561449050903,1.1874680519104004,0.4652331471443176
data/test/bedroom/00004715.jpg,1.9015750885009766,3.0351452827453613,0.280092716217041,0.3637439012527466,1.3973979949951172,0.714142918586731,0.4183743894100189
data/test/bedroom/00004723.jpg,1.096216082572937,4.243890762329102,-0.1700999140739441,0.7838582992553711,0.9949532747268677,2.4047369956970215,0.44480013847351074
data/test/boatdeck/00000108.jpg,1.366058111190796,1.042078971862793,0.48994043469429016,3.9784064292907715,0.6625617742538452,0.19611690938472748,0.6564240455627441
data/test/pub/00004982.jpg,0.4748132824897766,0.7078076601028442,0.5173749923706055,2.0122644901275635,2.069438934326172,2.2640726566314697,1.9244195222854614
data/test/bookstore/00001545.jpg,-0.5812427997589111,-0.7213781476020813,-0.633401095867157,-0.19480106234550476,9.987677574157715,0.044789575040340424,-0.7138962745666504
data/test/airfield/00000081.jpg,5.5572967529296875,0.3988378047943115,0.3285221457481384,0.6029331088066101,-0.3415678143501282,1.582344889640808,0.24189642071723938
data/test/airfield/00000796.jpg,4.315906524658203,-0.09573143720626831,0.568584144115448,0.5669381618499756,0.2913195490837097,1.5816651582717896,-0.1137552261352539
data/test/pub/00004960.jpg,1.2532870769500732,0.4018554389476776,1.1397202014923096,1.2295359373092651,1.3175842761993408,0.8854672312736511,1.340567708015442
data/test/bookstore/00001457.jpg,-0.23453639447689056,-0.16568051278591156,-0.35573357343673706,0.48760396242141724,5.284583568572998,0.8813378810882568,1.2895779609680176
data/test/airfield/00002555.jpg,4.754603385925293,-0.20360878109931946,-0.3574969470500946,0.48908567428588867,0.46096545457839966,1.9999456405639648,0.7788692712783813
data/test/bedroom/00004867.jpg,0.34400027990341187,2.978713035583496,0.06145842373371124,0.5932173132896423,6.108285903930664,1.5357093811035156,-0.057419851422309875
data/test/boatdeck/00000065.jpg,0.5546473264694214,0.3980568051338196,-0.14562545716762543,4.472765922546387,0.9688645601272583,0.8029546737670898,0.5264469981193542
data/test/pub/00004968.jpg,0.4730004370212555,0.8355511426925659,0.14819005131721497,0.535972535610199,1.038537621498108,1.6590574979782104,1.268309235572815
data/test/pub/00004945.jpg,0.7618961930274963,0.8905787467956543,0.15910708904266357,0.4020977318286896,0.9563101530075073,1.4265432357788086,1.1519360542297363
